latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.36111,73.87139,334.67,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,302.3,2.22,D,0
31.59041,74.77009,332.59,0.5,0.66,2023-05-19,0713,N20,VIIRS,n,2,301.45,3.07,D,0
31.27472,73.62144,336.59,0.59,0.7,2023-05-19,0713,N20,VIIRS,n,2,303.02,3.64,D,0
31.3585,73.87344,335.95,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,302.19,3.58,D,0
31.37923,73.8024,331.76,0.57,0.69,2023-05-19,0713,N20,VIIRS,l,2,304,3.14,D,0
31.42306,73.93759,330.42,0.56,0.69,2023-05-19,0713,N20,VIIRS,l,2,302.31,2.94,D,0
31.4505,73.96481,342.38,0.56,0.69,2023-05-19,0713,N20,VIIRS,n,2,302.2,4.72,D,0
31.74474,74.97099,331.71,0.48,0.65,2023-05-19,0713,N20,VIIRS,l,2,305.35,2.81,D,0
31.71409,74.70883,330.95,0.5,0.66,2023-05-19,0713,N20,VIIRS,l,2,302.92,1.03,D,0
31.51415,74.03342,330.18,0.55,0.68,2023-05-19,0713,N20,VIIRS,l,2,302.36,0.77,D,0
31.71392,74.69672,333.03,0.5,0.66,2023-05-19,0713,N20,VIIRS,l,2,305.12,2.52,D,0
31.81684,74.96516,330.57,0.48,0.65,2023-05-19,0713,N20,VIIRS,l,2,304.03,2.08,D,0
31.5471,73.95975,331.17,0.56,0.69,2023-05-19,0713,N20,VIIRS,n,2,300.8,3.05,D,0
31.52548,73.88064,330.18,0.56,0.69,2023-05-19,0713,N20,VIIRS,l,2,301.87,3.21,D,0
31.52391,73.87495,332.03,0.56,0.69,2023-05-19,0713,N20,VIIRS,l,2,303.04,3.21,D,0
31.58798,74.0124,331.78,0.55,0.68,2023-05-19,0713,N20,VIIRS,n,2,301.06,1.49,D,0
31.87274,74.98772,343.28,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,305.34,4.54,D,0
31.8126,74.66077,332.8,0.5,0.66,2023-05-19,0713,N20,VIIRS,l,2,304.31,2.1,D,0
31.69486,74.21449,333.99,0.54,0.68,2023-05-19,0713,N20,VIIRS,n,2,303.87,3.05,D,0
31.73361,74.50075,330.59,0.51,0.66,2023-05-19,0713,N20,VIIRS,l,2,301.05,2.86,D,0
31.87196,74.99035,344.77,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,303.93,5.71,D,0
31.81441,74.65751,334.88,0.5,0.66,2023-05-19,0713,N20,VIIRS,l,2,305.71,4.07,D,0
31.69408,74.21255,333.41,0.54,0.67,2023-05-19,0713,N20,VIIRS,l,2,303.71,1.46,D,0
31.90471,74.92525,336.38,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,304.64,4.72,D,0
31.90341,74.92036,346.35,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,305.18,4.72,D,0
31.89744,74.87411,338.6,0.49,0.65,2023-05-19,0713,N20,VIIRS,n,2,304.88,2.5,D,0
31.75854,74.33019,333.74,0.53,0.67,2023-05-19,0713,N20,VIIRS,l,2,303.99,2.24,D,0
31.72237,74.19625,339.55,0.54,0.68,2023-05-19,0713,N20,VIIRS,n,2,304.35,4.69,D,0
31.85734,74.67531,335.4,0.5,0.66,2023-05-19,0713,N20,VIIRS,n,2,304.36,4.61,D,0
31.856,74.67025,331.9,0.5,0.66,2023-05-19,0713,N20,VIIRS,l,2,304.65,5.29,D,0
31.73719,74.20267,331.9,0.53,0.67,2023-05-19,0713,N20,VIIRS,l,2,302.31,2.12,D,0
31.94862,74.97335,350.54,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,307.48,6.23,D,0
31.83673,74.52583,349,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,302.34,6.73,D,0
31.72267,74.10035,331.41,0.54,0.68,2023-05-19,0713,N20,VIIRS,n,2,299.82,1.51,D,0
31.9695,74.93385,340.52,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,307.18,3.92,D,0
31.93737,74.81089,337.11,0.49,0.65,2023-05-19,0713,N20,VIIRS,n,2,301.65,2.99,D,0
31.86963,74.55334,333.99,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,303.93,3.76,D,0
31.85597,74.50174,332.48,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,302.12,2.08,D,0
31.82691,74.39214,336.95,0.52,0.67,2023-05-19,0713,N20,VIIRS,n,2,304.85,1.87,D,0
31.77575,74.20032,334.02,0.53,0.67,2023-05-19,0713,N20,VIIRS,n,2,303.55,4.47,D,0
31.62404,73.63885,332.07,0.58,0.7,2023-05-19,0713,N20,VIIRS,n,2,302,2.18,D,0
31.97139,74.91714,353.7,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,306.48,8.82,D,0
31.93921,74.79385,345.84,0.49,0.65,2023-05-19,0713,N20,VIIRS,n,2,304,5.94,D,0
31.73776,74.0342,346.34,0.55,0.68,2023-05-19,0713,N20,VIIRS,n,2,306.01,6.3,D,0
31.6679,73.77539,332.57,0.57,0.69,2023-05-19,0713,N20,VIIRS,l,2,302.89,3.51,D,0
31.87992,74.54393,349.18,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,304.87,5.89,D,0
31.99041,74.94228,367,0.48,0.65,2023-05-19,0713,N20,VIIRS,h,2,305.93,7.05,D,0
31.97772,74.89342,351.2,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,304.38,4.19,D,0
31.96928,74.93756,335.17,0.48,0.65,2023-05-19,0713,N20,VIIRS,l,2,305.96,5.14,D,0
31.93645,74.81506,331.05,0.49,0.65,2023-05-19,0713,N20,VIIRS,l,2,302.57,3.81,D,0
31.8658,74.55334,330.47,0.51,0.66,2023-05-19,0713,N20,VIIRS,l,2,303.67,1.51,D,0
31.97109,74.92093,331.39,0.48,0.65,2023-05-19,0713,N20,VIIRS,l,2,304.89,5.61,D,0
31.96979,74.91607,346.78,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,305.67,7.88,D,0
31.82799,74.3905,341.64,0.52,0.67,2023-05-19,0713,N20,VIIRS,n,2,305.76,3.74,D,0
31.77719,74.20461,332.04,0.53,0.67,2023-05-19,0713,N20,VIIRS,l,2,304.45,2.84,D,0
31.77571,74.1992,331.66,0.53,0.67,2023-05-19,0713,N20,VIIRS,l,2,304.06,3.65,D,0
31.62075,73.63956,330.99,0.58,0.7,2023-05-19,0713,N20,VIIRS,l,2,301.98,3.37,D,0
31.94262,74.79108,344.55,0.49,0.65,2023-05-19,0713,N20,VIIRS,n,2,304.26,5.43,D,0
31.87608,74.54398,346.08,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,304.93,4.96,D,0
31.73678,74.03365,347.91,0.55,0.68,2023-05-19,0713,N20,VIIRS,n,2,305.98,7.85,D,0
31.66543,73.77569,332,0.57,0.69,2023-05-19,0713,N20,VIIRS,l,2,303.29,2.23,D,0
31.98899,74.94115,348.5,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,305.07,5.97,D,0
31.97602,74.89244,345.94,0.48,0.65,2023-05-19,0713,N20,VIIRS,n,2,304.5,4.46,D,0
31.84543,74.40714,335.35,0.52,0.67,2023-05-19,0713,N20,VIIRS,l,2,305.86,5.67,D,0
31.84632,74.29099,332.67,0.53,0.67,2023-05-19,0713,N20,VIIRS,l,2,306.02,2.66,D,0
31.94456,74.60877,330.59,0.5,0.66,2023-05-19,0713,N20,VIIRS,l,2,303,1.77,D,0
31.93163,74.51245,339.93,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,304.99,3.79,D,0
31.79974,73.99827,330.85,0.55,0.68,2023-05-19,0713,N20,VIIRS,l,2,301.95,2.6,D,0
31.99979,74.72131,348.07,0.49,0.65,2023-05-19,0713,N20,VIIRS,n,2,304.84,5.89,D,0
31.95048,74.5112,341.55,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,305.07,5.19,D,0
31.9282,74.33065,341.6,0.52,0.67,2023-05-19,0713,N20,VIIRS,n,2,304.65,6.51,D,0
31.78102,73.75774,355.92,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,303.95,8.69,D,0
31.94972,74.36311,335.21,0.52,0.67,2023-05-19,0713,N20,VIIRS,l,2,305.37,4.04,D,0
31.92925,74.3306,341.33,0.52,0.67,2023-05-19,0713,N20,VIIRS,n,2,304.69,4.65,D,0
31.77883,73.75974,339,0.56,0.69,2023-05-19,0713,N20,VIIRS,n,2,302.63,5.31,D,0
31.95099,74.36301,337.61,0.52,0.67,2023-05-19,0713,N20,VIIRS,n,2,305.03,3.94,D,0
31.78489,73.75747,340.3,0.56,0.69,2023-05-19,0713,N20,VIIRS,n,2,303.08,5.31,D,0
31.82358,73.84913,334.08,0.56,0.69,2023-05-19,0713,N20,VIIRS,l,2,304.15,4.04,D,0
31.76201,73.62654,335.26,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,304.03,2.43,D,0
31.79124,73.63475,330.35,0.57,0.69,2023-05-19,0713,N20,VIIRS,l,2,303.04,1.79,D,0
31.99882,73.60503,335.99,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,304.74,4.38,D,0
31.97667,73.67026,331.79,0.56,0.69,2023-05-19,0713,N20,VIIRS,l,2,304.13,4.66,D,0
31.92831,73.59337,333.61,0.57,0.69,2023-05-19,0713,N20,VIIRS,l,2,303.62,2.41,D,0
31.97808,73.66543,333.97,0.57,0.69,2023-05-19,0713,N20,VIIRS,l,2,304.47,4.57,D,0
31.92412,73.59062,339.09,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,303.94,3.79,D,0
31.9257,73.5964,332.34,0.57,0.69,2023-05-19,0713,N20,VIIRS,l,2,304.56,3.79,D,0
31.95911,73.79159,347.48,0.56,0.69,2023-05-19,0713,N20,VIIRS,n,2,304.04,10.22,D,0
31.85546,73.61011,337.52,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,302.75,3.97,D,0
31.87467,73.67914,345.17,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,305.21,5.05,D,0
31.82828,73.5369,330.82,0.58,0.7,2023-05-19,0713,N20,VIIRS,l,2,303.26,1.68,D,0
31.83157,73.536,330.8,0.58,0.7,2023-05-19,0713,N20,VIIRS,l,2,302.64,2.54,D,0
31.85222,73.61173,337.54,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,302,3.18,D,0
31.87105,73.68098,344.4,0.57,0.69,2023-05-19,0713,N20,VIIRS,n,2,305.06,4.68,D,0
31.99233,74.32484,332.35,0.52,0.67,2023-05-19,0713,N20,VIIRS,l,2,304.03,2.31,D,0
31.99937,74.35106,344.91,0.52,0.67,2023-05-19,0713,N20,VIIRS,n,2,305.12,6.05,D,0
31.03747,74.73804,332.08,0.52,0.67,2023-05-19,0713,N20,VIIRS,n,2,300.23,2.73,D,0
31.12028,74.94617,335.55,0.5,0.66,2023-05-19,0713,N20,VIIRS,n,2,299.48,2.71,D,0
31.08905,74.82886,343.92,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,299.54,3.54,D,0
31.11886,74.86874,331.74,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,299.78,1.49,D,0
31.19566,74.86952,331.28,0.51,0.66,2023-05-19,0713,N20,VIIRS,l,2,302.26,1.7,D,0
31.18679,74.81099,348.08,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,302.22,6,D,0
31.18204,74.80995,335.33,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,302.53,4.28,D,0
31.18789,74.80787,331.4,0.51,0.66,2023-05-19,0713,N20,VIIRS,l,2,302.44,2.27,D,0
31.19414,74.78329,335.18,0.51,0.66,2023-05-19,0713,N20,VIIRS,n,2,301.46,1.67,D,0
31.36382,73.94126,343.62,0.41,0.61,2023-05-19,0853,N20,VIIRS,n,2,306.76,4.71,D,0
31.07561,74.87202,333.91,0.47,0.64,2023-05-19,0853,N20,VIIRS,n,2,303.2,2.48,D,0
31.06612,74.70561,335.58,0.46,0.63,2023-05-19,0853,N20,VIIRS,n,2,301.26,3.44,D,0
31.10389,74.74667,338.28,0.46,0.63,2023-05-19,0853,N20,VIIRS,n,2,301.47,3.08,D,0
31.12887,74.86809,347.43,0.47,0.64,2023-05-19,0853,N20,VIIRS,n,2,301.76,5.21,D,0
31.12563,74.81387,337.74,0.46,0.64,2023-05-19,0853,N20,VIIRS,n,2,299.38,2.87,D,0
31.13597,74.88753,350.83,0.47,0.64,2023-05-19,0853,N20,VIIRS,n,2,302.84,3.16,D,0
31.13568,74.88254,331.79,0.47,0.64,2023-05-19,0853,N20,VIIRS,l,2,302.56,3.16,D,0
31.1419,74.88712,331.45,0.47,0.64,2023-05-19,0853,N20,VIIRS,n,2,300.9,0.95,D,0
31.14633,74.86185,331.25,0.47,0.64,2023-05-19,0853,N20,VIIRS,l,2,301.93,2.68,D,0
31.13675,74.70515,355.1,0.46,0.63,2023-05-19,0853,N20,VIIRS,n,2,302.45,8.38,D,0
31.14262,74.70472,332.15,0.46,0.63,2023-05-19,0853,N20,VIIRS,l,2,302.48,2.53,D,0
31.15708,74.74762,330.95,0.46,0.63,2023-05-19,0853,N20,VIIRS,l,2,302.54,1.68,D,0
31.16265,74.74231,330.75,0.46,0.63,2023-05-19,0853,N20,VIIRS,l,2,301.8,1.68,D,0
31.20207,74.63349,337.11,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,304.09,2.21,D,0
31.29129,74.93279,333.13,0.47,0.64,2023-05-19,0853,N20,VIIRS,l,2,303.91,2.33,D,0
31.28319,74.52665,338.35,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,302.67,2.13,D,0
31.29469,74.93063,342.95,0.47,0.64,2023-05-19,0853,N20,VIIRS,n,2,305,2.58,D,0
31.30036,74.92516,332.4,0.47,0.64,2023-05-19,0853,N20,VIIRS,l,2,304.44,2.58,D,0
31.2832,74.52443,332.6,0.45,0.63,2023-05-19,0853,N20,VIIRS,l,2,302.79,2.4,D,0
31.27661,73.70575,337.79,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,307.04,2.79,D,0
31.29792,73.77233,335.21,0.4,0.6,2023-05-19,0853,N20,VIIRS,l,2,307.45,2.81,D,0
31.3029,73.76332,352.05,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,308.83,6.2,D,0
31.33267,73.86894,350.41,0.41,0.6,2023-05-19,0853,N20,VIIRS,n,2,307.05,4.71,D,0
31.35621,73.96355,331.35,0.41,0.61,2023-05-19,0853,N20,VIIRS,l,2,303.98,4.17,D,0
31.3559,73.95914,350.87,0.41,0.61,2023-05-19,0853,N20,VIIRS,n,2,306.3,4.17,D,0
31.33665,73.86897,342.01,0.41,0.6,2023-05-19,0853,N20,VIIRS,n,2,306.4,4.22,D,0
31.35368,73.95975,367,0.41,0.61,2023-05-19,0853,N20,VIIRS,h,2,306.57,7.22,D,0
31.06704,74.7077,334.65,0.46,0.63,2023-05-19,0853,N20,VIIRS,n,2,301.03,2.27,D,0
31.43853,74.88155,335.56,0.47,0.64,2023-05-19,0853,N20,VIIRS,n,2,300.96,2.86,D,0
31.38588,73.84737,336.85,0.41,0.6,2023-05-19,0853,N20,VIIRS,n,2,306.62,2.4,D,0
31.42832,73.89197,349.22,0.41,0.61,2023-05-19,0853,N20,VIIRS,n,2,308.57,3.92,D,0
31.43232,73.78715,344.75,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,305.55,4.57,D,0
31.43202,73.78286,338.72,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,306.14,4.94,D,0
31.43127,73.78683,352.36,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,305.3,6.53,D,0
31.51055,74.51817,367,0.45,0.63,2023-05-19,0853,N20,VIIRS,h,2,304.38,15.48,D,0
31.52151,74.60417,341.95,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,302.77,7.37,D,0
31.52123,74.59935,346.32,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,304.93,8.13,D,0
31.51637,74.51772,344.59,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,300.57,5.01,D,0
31.50387,73.95153,333.23,0.41,0.61,2023-05-19,0853,N20,VIIRS,l,2,307.5,2.53,D,0
31.52375,73.9101,344.03,0.41,0.61,2023-05-19,0853,N20,VIIRS,n,2,306.2,4.1,D,0
31.52346,73.90572,334.01,0.41,0.61,2023-05-19,0853,N20,VIIRS,l,2,308.11,4.03,D,0
31.52169,73.87948,339.06,0.41,0.61,2023-05-19,0853,N20,VIIRS,n,2,307.7,3.14,D,0
31.5273,73.879,336.56,0.41,0.61,2023-05-19,0853,N20,VIIRS,l,2,306.89,3.14,D,0
31.55558,74.04563,335.35,0.42,0.61,2023-05-19,0853,N20,VIIRS,l,2,308.98,2.07,D,0
31.61146,74.72504,334.06,0.46,0.64,2023-05-19,0853,N20,VIIRS,n,2,301.86,2.48,D,0
31.61116,74.72015,349.77,0.46,0.64,2023-05-19,0853,N20,VIIRS,n,2,304.92,6.19,D,0
31.60962,74.72173,337.21,0.46,0.64,2023-05-19,0853,N20,VIIRS,n,2,303.96,3.9,D,0
31.61551,74.72129,336.01,0.46,0.64,2023-05-19,0853,N20,VIIRS,n,2,303.38,3.9,D,0
31.56497,73.79329,337.02,0.41,0.6,2023-05-19,0853,N20,VIIRS,n,2,306.07,2.21,D,0
31.73632,74.20318,348.3,0.43,0.62,2023-05-19,0853,N20,VIIRS,n,2,306.12,6.73,D,0
31.73602,74.19858,348.41,0.43,0.62,2023-05-19,0853,N20,VIIRS,n,2,308.22,7.44,D,0
31.74204,74.20274,367,0.43,0.62,2023-05-19,0853,N20,VIIRS,h,2,307.66,12.26,D,0
31.76784,74.61976,344.75,0.46,0.63,2023-05-19,0853,N20,VIIRS,n,2,305.79,4.56,D,0
31.74175,74.19814,347.63,0.43,0.62,2023-05-19,0853,N20,VIIRS,n,2,307.16,8,D,0
31.7613,74.23369,336.29,0.43,0.62,2023-05-19,0853,N20,VIIRS,l,2,307.3,4.44,D,0
31.76041,74.21983,333.97,0.43,0.62,2023-05-19,0853,N20,VIIRS,l,2,306.88,3.46,D,0
31.72409,73.59248,344.23,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,307.3,2.97,D,0
31.81294,74.58717,332.77,0.45,0.63,2023-05-19,0853,N20,VIIRS,l,2,304.42,1.7,D,0
31.83736,74.88461,334.34,0.47,0.64,2023-05-19,0853,N20,VIIRS,l,2,305.5,2.73,D,0
31.75281,73.61159,333.64,0.4,0.6,2023-05-19,0853,N20,VIIRS,l,2,307.65,1.43,D,0
31.81957,74.51509,330.94,0.45,0.63,2023-05-19,0853,N20,VIIRS,l,2,302.41,1.21,D,0
31.76471,73.62337,335.15,0.4,0.6,2023-05-19,0853,N20,VIIRS,l,2,307.81,2.39,D,0
31.815,74.33839,351.45,0.44,0.62,2023-05-19,0853,N20,VIIRS,n,2,306.37,6.73,D,0
31.76937,73.52529,334.4,0.39,0.6,2023-05-19,0853,N20,VIIRS,l,2,308.04,2.33,D,0
31.8232,74.18808,346.99,0.43,0.62,2023-05-19,0853,N20,VIIRS,n,2,305.11,4.52,D,0
31.82429,74.02315,348.28,0.42,0.61,2023-05-19,0853,N20,VIIRS,n,2,308,5.25,D,0
31.824,74.01865,339.22,0.42,0.61,2023-05-19,0853,N20,VIIRS,n,2,308.36,6.17,D,0
31.80493,73.64139,336.83,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,306.31,1.6,D,0
31.81537,73.71381,367,0.4,0.6,2023-05-19,0853,N20,VIIRS,h,2,311.7,12.45,D,0
31.86889,74.55515,331.58,0.45,0.63,2023-05-19,0853,N20,VIIRS,l,2,304.29,2.14,D,0
31.81624,73.72676,341.05,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,307.96,2.58,D,0
31.81595,73.72244,338.24,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,308.91,2.58,D,0
31.81566,73.71812,334.2,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,307.7,12.45,D,0
31.81509,73.70951,334.86,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,307.14,10.38,D,0
31.81134,73.65373,353.16,0.4,0.6,2023-05-19,0853,N20,VIIRS,n,2,307.43,4.96,D,0
31.88704,74.56359,343.79,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,307.42,5.78,D,0
31.82333,73.58426,335.84,0.4,0.6,2023-05-19,0853,N20,VIIRS,l,2,307.57,1.42,D,0
31.84798,73.86455,340.93,0.41,0.61,2023-05-19,0853,N20,VIIRS,n,2,306.74,2.24,D,0
31.90008,74.48978,344.38,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,306.34,4.67,D,0
31.87538,74.10566,333.14,0.43,0.62,2023-05-19,0853,N20,VIIRS,l,2,307.34,2.45,D,0
31.8637,73.92997,345.04,0.42,0.61,2023-05-19,0853,N20,VIIRS,n,2,305.35,4.81,D,0
31.93579,74.97728,332.15,0.48,0.65,2023-05-19,0853,N20,VIIRS,l,2,304.04,3.38,D,0
31.87596,74.02814,337.2,0.42,0.61,2023-05-19,0853,N20,VIIRS,l,2,308.33,4.33,D,0
31.93103,74.79874,330.75,0.47,0.64,2023-05-19,0853,N20,VIIRS,l,2,301.86,1.18,D,0
31.92091,74.63479,330.11,0.46,0.63,2023-05-19,0853,N20,VIIRS,l,2,303.19,2.61,D,0
31.92741,74.64423,333.82,0.46,0.63,2023-05-19,0853,N20,VIIRS,n,2,303.73,3.41,D,0
31.81705,74.47179,335.68,0.45,0.63,2023-05-19,0853,N20,VIIRS,n,2,303.85,3.31,D,0
31.94761,74.60597,367,0.46,0.63,2023-05-19,0854,N20,VIIRS,h,2,306.6,13.54,D,0
31.94732,74.60108,367,0.46,0.63,2023-05-19,0854,N20,VIIRS,h,2,308.3,13.54,D,0
31.94619,74.5815,367,0.46,0.63,2023-05-19,0854,N20,VIIRS,h,2,308.34,9.4,D,0
31.96605,74.9319,334.06,0.48,0.65,2023-05-19,0854,N20,VIIRS,l,2,306.13,3.13,D,0
31.94704,74.59619,334.54,0.46,0.63,2023-05-19,0854,N20,VIIRS,n,2,306.48,6.49,D,0
31.97203,74.93149,344.33,0.48,0.65,2023-05-19,0854,N20,VIIRS,n,2,308.33,5.64,D,0
31.95018,74.16637,334.38,0.43,0.62,2023-05-19,0854,N20,VIIRS,l,2,305.11,4.03,D,0
31.94989,74.16176,354.47,0.43,0.62,2023-05-19,0854,N20,VIIRS,n,2,307.39,4.03,D,0
31.92925,73.50874,334.36,0.39,0.6,2023-05-19,0854,N20,VIIRS,l,2,307.22,3.33,D,0
31.97285,73.66995,344.47,0.4,0.6,2023-05-19,0854,N20,VIIRS,n,2,306.59,3.44,D,0
31.86677,73.92706,341.77,0.42,0.61,2023-05-19,0854,N20,VIIRS,n,2,306.48,2.69,D,0
31.93235,74.97557,338.22,0.48,0.65,2023-05-19,0854,N20,VIIRS,n,2,304.29,2.49,D,0
31.8787,74.02981,337.75,0.42,0.61,2023-05-19,0854,N20,VIIRS,n,2,307.66,3.58,D,0
31.93991,74.89263,334.28,0.48,0.64,2023-05-19,0854,N20,VIIRS,l,2,305.45,2.97,D,0
31.93465,74.79645,343.89,0.47,0.64,2023-05-19,0854,N20,VIIRS,n,2,303.97,2.88,D,0
31.89089,74.04246,334.27,0.42,0.61,2023-05-19,0854,N20,VIIRS,l,2,306.54,2.88,D,0
31.8749,73.78468,346.83,0.41,0.6,2023-05-19,0854,N20,VIIRS,n,2,306.36,3.5,D,0
31.94058,74.79604,332.43,0.47,0.64,2023-05-19,0854,N20,VIIRS,l,2,303.33,2.21,D,0
31.95753,74.88626,352.02,0.48,0.64,2023-05-19,0854,N20,VIIRS,n,2,304.48,7.78,D,0
31.9392,74.56244,332.04,0.45,0.63,2023-05-19,0854,N20,VIIRS,l,2,305.93,2.46,D,0
31.89226,73.79203,335.91,0.41,0.61,2023-05-19,0854,N20,VIIRS,l,2,307.38,2.59,D,0
31.90063,74.60946,334.6,0.46,0.63,2023-05-19,0854,N20,VIIRS,n,2,302.92,2.92,D,0
31.89969,74.48753,337.8,0.45,0.63,2023-05-19,0854,N20,VIIRS,n,2,305.82,5.24,D,0
31.87764,74.10748,334.96,0.43,0.62,2023-05-19,0854,N20,VIIRS,l,2,306.75,2.16,D,0
31.86759,73.94043,333.01,0.42,0.61,2023-05-19,0854,N20,VIIRS,l,2,306.1,1.33,D,0
31.36118,73.88198,349.62,0.43,0.46,2023-05-20,0834,N20,VIIRS,n,2,316.47,6.99,D,0
31.03933,74.97718,345.55,0.49,0.49,2023-05-20,0834,N20,VIIRS,n,2,315.64,8.02,D,0
31.01114,74.58393,341.48,0.47,0.47,2023-05-20,0834,N20,VIIRS,n,2,310.49,3.11,D,0
31.03378,74.68079,346.17,0.47,0.48,2023-05-20,0834,N20,VIIRS,n,2,316.57,12.3,D,0
31.03818,74.68024,345.58,0.47,0.48,2023-05-20,0834,N20,VIIRS,n,2,314.72,12.3,D,0
31.05028,74.7595,342.43,0.48,0.48,2023-05-20,0834,N20,VIIRS,l,2,312.97,7.55,D,0
31.05131,74.7239,342.24,0.47,0.48,2023-05-20,0834,N20,VIIRS,l,2,312.29,9.99,D,0
31.07037,74.8284,349.38,0.48,0.48,2023-05-20,0834,N20,VIIRS,n,2,316.82,17.31,D,0
31.0689,74.81323,339.76,0.48,0.48,2023-05-20,0834,N20,VIIRS,l,2,313.3,4.8,D,0
31.0965,74.82002,345,0.48,0.48,2023-05-20,0834,N20,VIIRS,n,2,313.76,3.91,D,0
31.04586,74.14613,335.57,0.44,0.46,2023-05-20,0834,N20,VIIRS,l,2,309.66,1.76,D,0
31.11566,74.78693,337.99,0.48,0.48,2023-05-20,0834,N20,VIIRS,l,2,312.08,5.02,D,0
31.04458,74.14296,335.51,0.44,0.46,2023-05-20,0834,N20,VIIRS,l,2,309.3,2.3,D,0
31.1145,74.78415,339.19,0.48,0.48,2023-05-20,0834,N20,VIIRS,l,2,311.94,4.39,D,0
31.12147,74.76286,340.73,0.48,0.48,2023-05-20,0834,N20,VIIRS,l,2,313.37,6.51,D,0
31.12714,74.68104,344.28,0.47,0.48,2023-05-20,0834,N20,VIIRS,n,2,312.53,8.91,D,0
31.15108,74.69819,346.63,0.47,0.48,2023-05-20,0834,N20,VIIRS,n,2,313.07,11.88,D,0
31.16922,74.65555,340.76,0.47,0.48,2023-05-20,0834,N20,VIIRS,l,2,314.22,10.84,D,0
31.18233,74.5638,339.63,0.47,0.47,2023-05-20,0834,N20,VIIRS,l,2,313.04,6.93,D,0
31.21578,74.39964,335.21,0.46,0.47,2023-05-20,0834,N20,VIIRS,l,2,309.98,2.03,D,0
31.30906,74.90218,349.44,0.49,0.49,2023-05-20,0834,N20,VIIRS,n,2,313.41,5.4,D,0
31.30707,74.88156,343.85,0.49,0.48,2023-05-20,0834,N20,VIIRS,n,2,310.47,9,D,0
31.30608,74.87128,345.08,0.49,0.48,2023-05-20,0834,N20,VIIRS,n,2,312.52,6.32,D,0
31.21435,73.91381,338.51,0.43,0.46,2023-05-20,0834,N20,VIIRS,n,2,307.12,2.97,D,0
31.18536,73.52115,336.47,0.41,0.45,2023-05-20,0834,N20,VIIRS,l,2,311.19,4.39,D,0
31.30483,74.58573,345.77,0.47,0.48,2023-05-20,0834,N20,VIIRS,n,2,312.47,9.06,D,0
31.30922,74.58517,345.98,0.47,0.48,2023-05-20,0834,N20,VIIRS,n,2,312.47,6.89,D,0
31.30872,74.58024,340.49,0.47,0.48,2023-05-20,0834,N20,VIIRS,l,2,312.12,6.89,D,0
